name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Bruno André Cavaco Jordao,MID,Wolves,0.0,0,0,0,0,0.0,475,202,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,6,0,0,0,0,21,0,16175,0,1,0.0,0,-634,0,634,43,False,0,21
Henri Lansbury,MID,Aston Villa,0.0,0,0,0,0,0.0,30,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,7666,1,0,0.0,0,-192,0,192,43,False,0,21
Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,0.5,0,0,0,0,0.0,40,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,35939,1,0,0.0,0,-226,153,379,52,False,0,21
Ruben Loftus-Cheek,MID,Fulham,1.8,0,0,12,0,24.8,115,207,2,0,6.5,13.4,2021-01-30T15:00:00Z,90,18,0,0,0,0,21,0,13737,2,2,27.0,2,-117,463,580,59,False,0,21
Jensen Weir,MID,Brighton,-0.5,0,0,0,0,0.0,633,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,126,0,1,0.0,0,-11,35,46,45,True,0,21
Mario Lemina,MID,Fulham,0.8,0,0,10,0,5.3,493,207,2,0,1.0,4.4,2021-01-30T15:00:00Z,71,18,0,0,0,0,21,0,19291,2,2,0.0,2,-787,56,843,45,False,0,21
Heung-Min Son,MID,Spurs,5.3,0,0,12,0,27.3,390,200,1,0,5.8,11.6,2021-01-31T19:15:00Z,90,3,0,0,0,0,21,0,4730468,0,1,19.0,2,75327,167978,92651,98,False,0,21
Sean Longstaff,MID,Newcastle,0.7,0,0,0,0,0.0,480,203,0,0,0.0,0.0,2021-01-30T12:30:00Z,0,7,0,0,0,0,21,0,6449,2,0,0.0,0,-536,15,551,47,False,0,21
Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,614,202,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,6,0,0,0,0,21,0,708,0,1,0.0,0,-22,67,89,45,False,0,21
Alex Iwobi,MID,Everton,4.0,0,0,6,1,1.6,159,203,0,0,0.3,1.0,2021-01-30T12:30:00Z,62,14,0,0,0,0,21,0,19377,2,0,0.0,3,-1180,467,1647,59,True,0,21
Ademola Lookman,MID,Fulham,3.4,0,0,11,0,18.0,557,207,2,0,5.9,6.4,2021-01-30T15:00:00Z,90,18,0,0,0,0,21,0,99519,2,2,35.0,2,-11756,9147,20903,50,False,0,21
Raphael Dias Belloli,MID,Leeds,5.0,1,0,17,0,13.3,570,204,1,0,6.2,27.2,2021-01-31T14:00:00Z,79,9,0,0,0,0,21,0,110439,3,1,21.0,5,-5085,12468,17553,54,False,0,21
Allan Marques Loureiro,MID,Everton,0.0,0,0,0,0,0.0,502,203,0,0,0.0,0.0,2021-01-30T12:30:00Z,0,14,0,0,0,0,21,0,51167,2,0,0.0,0,-597,17,614,52,True,0,21
Christian Atsu,MID,Newcastle,0.0,0,0,0,0,0.0,330,203,0,0,0.0,0.0,2021-01-30T12:30:00Z,0,7,0,0,0,0,21,0,2322,2,0,0.0,0,-14,0,14,52,False,0,21
Matteo Guendouzi,MID,Arsenal,0.0,0,0,0,0,0.0,25,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,4715,0,0,0.0,0,-17,0,17,47,True,0,21
Erik Lamela,MID,Spurs,1.1,0,0,2,0,1.1,387,200,0,0,2.0,3.6,2021-01-31T19:15:00Z,16,3,0,0,0,0,21,0,8663,0,1,15.0,1,-49,70,119,57,False,0,21
Allan Saint-Maximin,MID,Newcastle,0.5,0,0,3,0,0.3,338,203,0,0,0.4,3.6,2021-01-30T12:30:00Z,23,7,0,0,0,0,21,0,191495,2,0,0.0,1,-2121,1137,3258,51,False,0,21
Gedson Carvalho Fernandes,MID,Spurs,0.5,0,0,0,0,0.0,401,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,3,0,0,0,0,21,0,5709,0,1,0.0,0,-44,42,86,47,False,0,21
Lucas Rodrigues Moura da Silva,MID,Spurs,1.1,0,0,0,0,1.8,392,200,0,0,2.4,2.2,2021-01-31T19:15:00Z,29,3,0,0,0,0,21,0,85135,0,1,20.0,1,-524,327,851,67,False,0,21
Miguel Almirón,MID,Newcastle,3.0,0,0,20,1,41.7,339,203,0,0,7.7,17.0,2021-01-30T12:30:00Z,90,7,0,0,0,0,21,0,30013,2,0,18.0,3,-571,799,1370,56,False,0,21
Theo Corbeanu,MID,Wolves,0.0,0,0,0,0,0.0,610,202,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,6,0,0,0,0,21,0,274,0,1,0.0,0,4,23,19,45,False,0,21
John McGinn,MID,Aston Villa,1.5,0,0,9,1,3.4,38,206,0,0,2.7,23.2,2021-01-30T20:00:00Z,90,16,0,0,0,0,21,0,86859,1,0,0.0,3,-9370,460,9830,55,False,0,21
Cheikhou Kouyaté,MID,Crystal Palace,2.2,0,0,16,1,0.3,133,202,0,0,1.3,13.0,2021-01-30T15:00:00Z,90,20,0,0,0,0,21,0,29848,0,1,0.0,3,-1756,213,1969,49,True,0,21
Mason Mount,MID,Chelsea,4.8,0,0,14,1,38.9,120,201,0,0,6.5,11.0,2021-01-31T12:00:00Z,79,4,0,0,0,0,21,0,381304,0,2,15.0,3,-37592,8307,45899,68,True,0,21
Felix Nmecha,MID,Man City,1.0,0,0,0,0,0.0,609,205,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,15,0,0,0,0,21,0,213,0,1,0.0,0,-7,13,20,45,True,0,21
James McArthur,MID,Crystal Palace,3.2,0,0,0,0,0.0,130,202,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,20,0,0,0,0,21,0,9414,0,1,0.0,0,-234,192,426,52,True,0,21
Leandro Trossard,MID,Brighton,5.3,0,2,32,1,28.9,69,200,0,1,10.9,44.6,2021-01-31T19:15:00Z,78,17,0,0,0,0,21,0,47843,0,1,35.0,10,-3151,271,3422,57,True,0,21
Diogo Jota,MID,Liverpool,0.0,0,0,0,0,0.0,468,208,0,0,0.0,0.0,2021-01-31T16:30:00Z,0,19,0,0,0,0,21,0,192952,3,1,0.0,0,-5603,558,6161,66,False,0,21
Ben Osborn,MID,Sheffield Utd,0.0,0,0,0,0,0.0,356,205,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,12,0,0,0,0,21,0,2051,0,1,0.0,0,-95,36,131,48,False,0,21
Rodrigo Hernandez,MID,Man City,4.0,0,0,3,0,0.1,286,205,0,0,0.0,0.0,2021-01-30T15:00:00Z,1,15,0,0,0,0,21,0,34256,0,1,0.0,1,-1038,660,1698,53,True,0,21
Robert Snodgrass,MID,West Brom,0.8,0,0,12,0,1.8,428,207,2,0,1.0,8.6,2021-01-30T15:00:00Z,90,8,0,0,0,0,21,0,6040,2,2,0.0,2,-261,119,380,57,True,0,21
Steven Bergwijn,MID,Spurs,3.9,0,0,8,0,15.8,400,200,1,0,2.1,1.8,2021-01-31T19:15:00Z,90,3,0,0,0,0,21,0,31772,0,1,3.0,2,340,1200,860,70,False,0,21
Daniel Castelo Podence,MID,Wolves,1.0,0,0,7,0,16.3,469,202,1,0,2.6,9.4,2021-01-30T15:00:00Z,67,6,0,0,0,0,21,0,114939,0,1,0.0,2,-9763,2833,12596,53,False,0,21
Lucas Torreira,MID,Arsenal,0.0,0,0,0,0,0.0,19,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,6536,0,0,0.0,0,-39,0,39,47,True,0,21
Matt Phillips,MID,West Brom,0.8,0,0,4,0,4.3,411,207,0,0,0.8,4.0,2021-01-30T15:00:00Z,7,8,0,0,0,0,21,0,3683,2,2,0.0,1,-137,46,183,51,True,0,21
Xherdan Shaqiri,MID,Liverpool,3.2,1,1,28,1,41.9,247,208,0,0,8.8,26.2,2021-01-31T16:30:00Z,68,19,0,0,0,0,21,0,5039,3,1,20.0,7,-137,128,265,64,False,0,21
Alexis Mac Allister,MID,Brighton,2.1,0,0,13,1,25.3,80,200,0,0,8.8,10.6,2021-01-31T19:15:00Z,90,17,0,0,0,0,21,0,3029,0,1,52.0,3,-151,30,181,53,True,0,21
Alex Oxlade-Chamberlain,MID,Liverpool,1.6,0,0,3,0,0.6,248,208,1,0,0.3,0.6,2021-01-31T16:30:00Z,10,19,0,0,0,0,21,0,3579,3,1,2.0,1,-161,59,220,63,False,0,21
Moussa Sissoko,MID,Spurs,1.5,0,0,14,0,18.7,385,200,1,0,3.7,15.8,2021-01-31T19:15:00Z,90,3,0,0,0,0,21,0,34055,0,1,2.0,2,-1730,268,1998,48,False,0,21
Daniel James,MID,Man Utd,0.0,0,0,0,0,0.0,311,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,1,0,0,0,0,21,0,18020,0,0,0.0,0,-257,77,334,62,False,0,21
Marc Albrighton,MID,Leicester,3.7,0,0,0,0,2.9,221,204,1,0,6.1,9.6,2021-01-31T14:00:00Z,45,10,0,0,0,0,21,0,10319,3,1,48.0,1,-212,399,611,53,True,0,21
Conor Gallagher,MID,West Brom,0.8,0,0,10,0,1.5,544,207,2,0,1.8,12.2,2021-01-30T15:00:00Z,90,8,0,0,0,0,21,0,4848,2,2,4.0,2,-337,239,576,55,True,0,21
Dwight McNeil,MID,Burnley,3.0,0,0,8,0,1.1,100,201,2,0,0.7,5.6,2021-01-31T12:00:00Z,90,5,0,0,0,0,21,0,24326,0,2,0.0,2,270,697,427,57,False,0,21
Kalvin Phillips,MID,Leeds,0.7,0,0,13,0,28.8,204,204,1,0,3.9,10.6,2021-01-31T14:00:00Z,90,9,0,0,0,0,21,0,81982,3,1,0.0,2,-2256,322,2578,49,False,0,21
Tom Cairney,MID,Fulham,0.0,0,0,0,0,0.0,175,207,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,18,0,0,0,0,21,0,7426,2,2,0.0,0,-467,26,493,52,False,0,21
Grady Diangana,MID,West Brom,0.2,0,0,0,0,0.0,446,207,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,8,0,0,0,0,21,0,15212,2,2,0.0,0,-620,75,695,51,True,0,21
Pascal Groß,MID,Brighton,2.5,1,3,38,1,81.7,57,200,0,0,13.6,40.4,2021-01-31T19:15:00Z,90,17,0,0,0,0,21,0,23734,0,1,14.0,9,-3065,51,3116,58,True,0,21
Pedro Lomba Neto,MID,Wolves,2.6,0,0,20,0,53.7,474,202,1,0,8.5,24.6,2021-01-30T15:00:00Z,90,6,0,0,0,0,21,0,696345,0,1,7.0,2,-158922,12110,171032,58,False,0,21
Thiago Alcántara do Nascimento,MID,Liverpool,2.8,0,0,14,0,31.0,531,208,1,0,6.4,20.8,2021-01-31T16:30:00Z,90,19,0,0,0,0,21,0,95262,3,1,12.0,2,-7225,3763,10988,57,False,0,21
Tommy Doyle,MID,Man City,1.0,0,0,0,0,0.0,285,205,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,15,0,0,0,0,21,0,6274,0,1,0.0,0,-132,50,182,44,True,0,21
Jack Wilshere,MID,West Ham,0.0,0,0,0,0,0.0,434,208,0,0,0.0,0.0,2021-01-31T16:30:00Z,0,11,0,0,0,0,21,0,3819,3,1,0.0,0,-29,0,29,49,True,0,21
Anthony Mancini,MID,Burnley,-1.0,0,0,0,0,0.0,612,201,0,0,0.0,0.0,2021-01-31T12:00:00Z,0,5,0,0,0,0,21,0,230,0,2,0.0,0,-61,22,83,45,False,0,21
Adama Traoré,MID,Wolves,2.2,0,0,3,0,1.4,465,202,0,0,1.0,4.4,2021-01-30T15:00:00Z,27,6,0,0,0,0,21,0,409954,0,1,4.0,1,-4866,1135,6001,60,False,0,21
Callum Hudson-Odoi,MID,Chelsea,5.0,1,1,29,1,39.2,122,201,0,0,11.2,26.8,2021-01-31T12:00:00Z,72,4,0,0,0,0,21,0,28391,0,2,46.0,7,3685,5719,2034,57,True,0,21
Tom Davies,MID,Everton,1.3,0,0,0,0,0.0,163,203,0,0,0.0,0.0,2021-01-30T12:30:00Z,0,14,0,0,0,0,21,0,7051,2,0,0.0,0,-91,67,158,52,True,0,21
Hamza Choudhury,MID,Leicester,0.5,0,0,0,0,0.0,234,204,0,0,0.0,0.0,2021-01-31T14:00:00Z,0,10,0,0,0,0,21,0,4089,3,1,0.0,0,-74,29,103,47,True,0,21
Tahith Chong,MID,Man Utd,0.0,0,0,0,0,0.0,316,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,1,0,0,0,0,21,0,886,0,0,0.0,0,-9,0,9,44,False,0,21
Marvelous Nakamba,MID,Aston Villa,1.0,0,0,3,0,0.0,44,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,1,16,0,0,0,0,21,0,47302,1,0,0.0,1,-4814,408,5222,43,False,0,21
Matheus Pereira,MID,West Brom,8.2,1,3,35,0,7.1,481,207,2,1,6.2,36.8,2021-01-30T15:00:00Z,90,8,0,0,0,0,21,0,89542,2,2,18.0,13,17906,25076,7170,56,True,0,21
Oliver Skipp,MID,Spurs,0.0,0,0,0,0,0.0,404,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,3,0,0,0,0,21,0,1622,0,1,0.0,0,-28,0,28,44,False,0,21
Saïd Benrahma,MID,West Ham,1.2,0,0,11,0,29.3,587,208,3,0,5.1,10.0,2021-01-31T16:30:00Z,90,11,0,0,0,0,21,0,14207,3,1,12.0,2,-1353,781,2134,60,True,0,21
Jean-Philippe Gbamin,MID,Everton,0.0,0,0,0,0,0.0,161,203,0,0,0.0,0.0,2021-01-30T12:30:00Z,0,14,0,0,0,0,21,0,226,2,0,0.0,0,2,15,13,50,True,0,21
James Maddison,MID,Leicester,7.3,1,0,14,0,32.9,231,204,3,0,6.5,19.2,2021-01-31T14:00:00Z,90,10,0,0,0,0,21,0,1052669,3,1,13.0,5,101184,164402,63218,72,True,0,21
Adrien Silva,MID,Leicester,0.0,0,0,0,0,0.0,220,204,0,0,0.0,0.0,2021-01-31T14:00:00Z,0,10,0,0,0,0,21,0,17637,3,1,0.0,0,-217,0,217,44,True,0,21
Aaron Mooy,MID,Brighton,0.0,0,0,0,0,0.0,60,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,849,0,1,0.0,0,-3,0,3,50,True,0,21
Jay-Roy Grot,MID,Leeds,0.0,0,0,0,0,0.0,207,204,0,0,0.0,0.0,2021-01-31T14:00:00Z,0,9,0,0,0,0,21,0,1465,3,1,0.0,0,-10,22,32,47,False,0,21
Demarai Gray,MID,Leicester,0.5,0,0,0,0,0.0,230,204,0,0,0.0,0.0,2021-01-31T14:00:00Z,0,10,0,0,0,0,21,0,5738,3,1,0.0,0,-66,29,95,52,True,0,21
James Milner,MID,Liverpool,2.0,0,0,4,0,4.9,241,208,0,0,1.3,1.6,2021-01-31T16:30:00Z,56,19,0,0,0,0,21,0,8823,3,1,6.0,1,-54,98,152,53,False,0,21
Fabio Henrique Tavares,MID,Liverpool,0.0,0,0,0,0,0.0,253,208,0,0,0.0,0.0,2021-01-31T16:30:00Z,0,19,0,0,0,0,21,0,73583,3,1,0.0,0,-4633,378,5011,54,False,0,21
Nathan Redmond,MID,Southampton,0.8,0,0,7,0,24.1,365,206,1,0,8.8,6.0,2021-01-30T20:00:00Z,90,2,0,0,0,0,21,0,12356,1,0,58.0,2,-20,110,130,64,True,0,21
André-Frank Zambo Anguissa,MID,Fulham,2.8,0,0,14,0,14.3,191,207,2,0,3.7,15.2,2021-01-30T15:00:00Z,90,18,0,0,0,0,21,0,154075,2,2,7.0,2,-21457,6436,27893,45,False,0,21
Ian Carlo Poveda-Ocampo,MID,Leeds,0.0,0,0,0,0,0.0,209,204,0,0,0.0,0.0,2021-01-31T14:00:00Z,0,9,0,0,0,0,21,0,30122,3,1,0.0,0,-2614,1091,3705,43,False,0,21
Mason Greenwood,MID,Man Utd,1.4,0,0,2,0,0.2,315,199,0,0,0.1,0.8,2021-01-30T17:30:00Z,10,1,0,0,0,0,21,0,150329,0,0,0.0,1,-3382,905,4287,70,False,0,21
Andriy Yarmolenko,MID,West Ham,0.8,0,0,3,0,1.3,436,208,2,0,0.2,0.4,2021-01-31T16:30:00Z,28,11,0,0,0,0,21,0,5781,3,1,0.0,1,-113,50,163,55,True,0,21
Ilkay Gündogan,MID,Man City,8.8,0,0,17,1,50.8,271,205,0,0,6.9,11.8,2021-01-30T15:00:00Z,90,15,0,0,0,0,21,0,1445880,0,1,6.0,3,674097,687138,13041,58,True,0,21
Billy Gilmour,MID,Chelsea,1.2,0,0,0,0,0.0,124,201,0,0,0.0,0.0,2021-01-31T12:00:00Z,0,4,0,0,0,0,21,0,8611,0,2,0.0,0,-571,160,731,44,True,0,21
Mesut Özil,MID,Arsenal,0.0,0,0,0,0,0.0,1,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,42545,0,0,0.0,0,-103,0,103,67,True,0,21
Eberechi Eze,MID,Crystal Palace,4.6,0,3,31,1,11.3,489,202,0,1,7.2,35.6,2021-01-30T15:00:00Z,90,20,0,0,0,0,21,0,58996,0,1,25.0,11,-7196,1375,8571,58,True,0,21
Filip Krovinovic,MID,West Brom,0.0,0,0,0,0,0.0,555,207,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,8,0,0,0,0,21,0,850,2,2,0.0,0,-66,0,66,49,True,0,21
Christian Pulisic,MID,Chelsea,3.2,1,0,8,0,13.1,119,201,0,0,7.9,19.2,2021-01-31T12:00:00Z,45,4,0,0,0,0,21,0,165475,0,2,47.0,4,-7270,4631,11901,82,True,0,21
André Filipe Tavares Gomes,MID,Everton,2.3,0,0,8,0,2.2,158,203,2,0,1.8,5.4,2021-01-30T12:30:00Z,27,14,0,0,0,0,21,0,17208,2,0,10.0,1,-124,122,246,53,True,0,21
João Filipe Iria Santos Moutinho,MID,Wolves,1.8,0,0,19,0,5.4,454,202,1,0,1.6,10.6,2021-01-30T15:00:00Z,77,6,0,0,0,0,21,0,69553,0,1,0.0,2,-1254,83,1337,52,False,0,21
Anthony Knockaert,MID,Fulham,0.0,0,0,0,0,0.0,177,207,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,18,0,0,0,0,21,0,2459,2,2,0.0,0,-19,0,19,50,False,0,21
Kevin McDonald,MID,Fulham,0.0,0,0,0,0,0.0,172,207,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,18,0,0,0,0,21,0,1609,2,2,0.0,0,-20,0,20,47,False,0,21
Leander Dendoncker,MID,Wolves,1.6,0,0,16,0,12.8,464,202,1,0,5.6,21.2,2021-01-30T15:00:00Z,90,6,0,0,0,0,21,0,41504,0,1,22.0,2,-2007,620,2627,47,False,0,21
Alireza Jahanbakhsh,MID,Brighton,0.0,0,0,0,0,0.0,71,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,2550,0,1,0.0,0,-95,14,109,54,True,0,21
Josh Brownhill,MID,Burnley,0.5,0,0,0,0,0.0,98,201,0,0,0.0,0.0,2021-01-31T12:00:00Z,0,5,0,0,0,0,21,0,4098,0,2,0.0,0,-643,15,658,49,False,0,21
Matty James,MID,Leicester,0.0,0,0,0,0,0.0,222,204,0,0,0.0,0.0,2021-01-31T14:00:00Z,0,10,0,0,0,0,21,0,19840,3,1,0.0,0,-639,0,639,43,True,0,21
Romaine Sawyers,MID,West Brom,1.6,0,0,0,0,0.0,413,207,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,8,0,0,0,0,21,0,2644,2,2,0.0,0,-56,120,176,47,True,0,21
José Izquierdo,MID,Brighton,0.0,0,0,0,0,0.0,72,200,0,0,0.0,0.0,2021-01-31T19:15:00Z,0,17,0,0,0,0,21,0,236,0,1,0.0,0,-39,23,62,55,True,0,21
Harvey Barnes,MID,Leicester,6.7,0,1,25,0,23.9,235,204,3,1,9.6,41.0,2021-01-31T14:00:00Z,90,10,0,0,0,0,21,0,534595,3,1,31.0,8,88170,113984,25814,68,True,0,21
Daniel Ceballos Fernández,MID,Arsenal,0.5,0,0,0,0,0.0,501,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,59424,0,0,0.0,0,-3772,28,3800,47,True,0,21
Marcus Rashford,MID,Man Utd,2.8,0,0,9,1,8.1,306,199,0,0,2.4,2.6,2021-01-30T17:30:00Z,79,1,0,0,0,0,21,0,866131,0,0,13.0,3,-115240,36800,152040,96,False,0,21
Theo Walcott,MID,Southampton,2.2,0,0,-2,0,1.8,148,206,1,0,0.5,0.0,2021-01-30T20:00:00Z,64,2,0,0,0,0,21,0,51820,1,0,4.0,2,-8089,761,8850,58,True,0,21
Moussa Djenepo,MID,Southampton,0.5,0,0,-3,0,1.0,382,206,0,0,1.4,4.6,2021-01-30T20:00:00Z,31,2,0,0,0,0,21,0,4297,1,0,8.0,1,-114,21,135,54,True,0,21
Andreas Pereira,MID,Man Utd,0.0,0,0,0,0,0.0,304,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,1,0,0,0,0,21,0,2503,0,0,0.0,0,-10,0,10,48,False,0,21
Anwar El Ghazi,MID,Aston Villa,0.8,0,0,0,0,0.0,45,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,162792,1,0,0.0,0,-99920,936,100856,57,False,0,21
Elliot Anderson,MID,Newcastle,0.2,0,0,0,0,0.0,602,203,0,0,0.0,0.0,2021-01-30T12:30:00Z,0,7,0,0,0,0,21,0,1274,2,0,0.0,0,-115,72,187,45,False,0,21
Andros Townsend,MID,Crystal Palace,2.2,0,0,1,0,0.5,137,202,0,0,0.9,0.4,2021-01-30T15:00:00Z,11,20,0,0,0,0,21,0,99588,0,1,8.0,1,-3569,318,3887,56,True,0,21
N'Golo Kanté,MID,Chelsea,1.2,0,0,0,0,0.0,113,201,0,0,0.0,0.0,2021-01-31T12:00:00Z,0,4,0,0,0,0,21,0,194084,0,2,0.0,0,-4002,629,4631,49,True,0,21
Tyler Roberts,MID,Leeds,0.0,0,0,0,0,0.0,206,204,0,0,0.0,0.0,2021-01-31T14:00:00Z,0,9,0,0,0,0,21,0,4308,3,1,0.0,0,-85,25,110,47,False,0,21
Scott McTominay,MID,Man Utd,1.2,0,0,5,0,1.8,309,199,0,0,0.4,2.0,2021-01-30T17:30:00Z,36,1,0,0,0,0,21,0,76512,0,0,0.0,1,-19989,1404,21393,49,False,0,21
Ferran Torres,MID,Man City,2.8,1,0,17,1,27.5,287,205,0,0,7.2,22.2,2021-01-30T15:00:00Z,89,15,0,0,0,0,21,0,75197,0,1,22.0,6,-6371,808,7179,69,True,0,21
Rolando Aarons,MID,Newcastle,0.0,0,0,0,0,0.0,337,203,0,0,0.0,0.0,2021-01-30T12:30:00Z,0,7,0,0,0,0,21,0,2220,2,0,0.0,0,-19,0,19,48,False,0,21
Pierre-Emile Højbjerg,MID,Spurs,3.9,0,0,13,0,6.2,396,200,1,0,2.0,14.2,2021-01-31T19:15:00Z,90,3,0,0,0,0,21,0,67572,0,1,0.0,2,676,4333,3657,49,False,0,21
Pierre-Emerick Aubameyang,MID,Arsenal,2.1,0,0,0,0,0.0,4,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,13,0,0,0,0,21,0,524991,0,0,0.0,0,-22681,1164,23845,113,True,0,21
Caleb Watts,MID,Southampton,0.0,0,0,0,0,0.0,636,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,2,0,0,0,0,21,0,146,1,0,0.0,0,20,52,32,45,True,0,21
Jack Grealish,MID,Aston Villa,5.5,1,0,17,1,18.3,37,206,0,0,5.4,27.4,2021-01-30T20:00:00Z,90,16,0,0,0,0,21,0,2988917,1,0,8.0,6,24148,124676,100528,77,False,0,21
Frederico Rodrigues de Paula Santos,MID,Man Utd,1.6,0,0,12,1,6.3,299,199,0,0,4.4,21.4,2021-01-30T17:30:00Z,90,1,0,0,0,0,21,0,15763,0,0,16.0,3,-632,212,844,53,False,0,21
Douglas Luiz Soares de Paulo,MID,Aston Villa,3.2,0,0,10,1,1.8,52,206,0,0,1.9,16.2,2021-01-30T20:00:00Z,90,16,0,0,0,0,21,0,18170,1,0,1.0,3,-441,623,1064,49,False,0,21
Neeskens Kebano,MID,Fulham,0.0,0,0,0,0,0.0,180,207,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,18,0,0,0,0,21,0,3211,2,2,0.0,0,-66,11,77,47,False,0,21
Oriol Romeu Vidal,MID,Southampton,0.5,0,0,12,0,4.3,364,206,1,0,2.2,15.8,2021-01-30T20:00:00Z,88,2,0,0,0,0,21,0,191783,1,0,2.0,2,-31668,392,32060,45,True,0,21
Mateusz Bogusz,MID,Leeds,0.0,0,0,0,0,0.0,533,204,0,0,0.0,0.0,2021-01-31T14:00:00Z,0,9,0,0,0,0,21,0,902,3,1,0.0,0,-33,0,33,43,False,0,21
Harvey Elliott,MID,Liverpool,0.0,0,0,0,0,0.0,265,208,0,0,0.0,0.0,2021-01-31T16:30:00Z,0,19,0,0,0,0,21,0,6930,3,1,0.0,0,-246,0,246,43,False,0,21
Nemanja Matic,MID,Man Utd,1.2,0,0,0,0,0.0,295,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,1,0,0,0,0,21,0,15285,0,0,0.0,0,-152,184,336,47,False,0,21
Kai Havertz,MID,Chelsea,2.8,0,0,3,0,11.1,500,201,0,0,1.8,5.2,2021-01-31T12:00:00Z,10,4,0,0,0,0,21,0,214902,0,2,2.0,1,4668,7868,3200,82,True,0,21
Dale Stephens,MID,Burnley,-1.0,0,0,0,0,0.0,55,201,0,0,0.0,0.0,2021-01-31T12:00:00Z,0,5,0,0,0,0,21,0,314165,0,2,0.0,0,-23942,2389,26331,43,False,0,21
Kamil Grosicki,MID,West Brom,1.4,0,0,0,0,0.0,410,207,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,8,0,0,0,0,21,0,2396,2,2,0.0,0,-41,29,70,53,True,0,21
James Ward-Prowse,MID,Southampton,3.5,0,0,17,0,38.0,370,206,1,0,6.6,18.4,2021-01-30T20:00:00Z,90,2,0,0,0,0,21,0,742796,1,0,10.0,1,-68885,14810,83695,61,True,1,21
Stuart Armstrong,MID,Southampton,3.8,0,0,7,0,25.3,368,206,1,0,8.6,9.8,2021-01-30T20:00:00Z,90,2,0,0,0,0,21,0,33042,1,0,51.0,2,-396,1775,2171,55,True,0,21
Jamie Shackleton,MID,Leeds,-0.3,0,0,0,0,0.0,210,204,0,0,0.0,0.0,2021-01-31T14:00:00Z,0,9,0,0,0,0,21,0,2224,3,1,0.0,0,-44,10,54,48,False,0,21
Ayoze Pérez,MID,Leicester,1.7,0,0,6,0,57.2,229,204,3,0,10.8,17.0,2021-01-31T14:00:00Z,90,10,0,0,0,0,21,0,56128,3,1,34.0,2,550,2117,1567,60,True,0,21
Taylor Perry,MID,Wolves,0.0,0,0,0,0,0.0,611,202,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,6,0,0,0,0,21,0,551,0,1,0.0,0,-21,33,54,45,False,0,21
James McCarthy,MID,Crystal Palace,0.8,0,0,11,0,3.1,131,202,0,0,0.6,3.0,2021-01-30T15:00:00Z,45,20,0,0,0,0,21,0,79967,0,1,0.0,1,-5126,1226,6352,43,True,0,21
Conor Hourihane,MID,Aston Villa,0.0,0,0,0,0,0.0,33,206,0,0,0.0,0.0,2021-01-30T20:00:00Z,0,16,0,0,0,0,21,0,8440,1,0,0.0,0,-264,0,264,59,False,0,21
